date,Sentiment score,Relatedness,score
2020/2/14,-70,90,1
2020/2/14,-85,70,1
2020/2/14,50,80,1
2020/2/14,50,70,1
2020/2/14,0,50,1
2020/2/14,-40,80,1
2020/2/14,-50,20,1
2020/2/14,10,5,1
2020/2/14,50,70,1
2020/2/14,50,80,1
2020/2/14,-70,20,1
2020/2/14,-80,90,1
2020/2/14,0,0,1
2020/2/14,10,30,1
2020/2/14,-70,60,1
2020/2/14,80,60,1
2020/2/14,-80,70,1
2020/2/14,60,85,1
2020/2/14,0,50,1
2020/2/14,-80,60,1
2020/2/14,-80,10,1
2020/2/14,20,60,1
2020/2/14,50,70,1
2020/2/14,-70,15,1
2020/2/14,0,20,1
2020/2/14,-80,70,1
2020/2/14,0,30,1
2020/2/14,0,20,1
2020/2/14,70,30,1
2020/2/14,-20,60,1
2020/2/14,50,60,1
2020/2/14,80,50,1
2020/2/14,-70,20,1
2020/2/15,60,80,1
2020/2/15,-20,10,1
2020/2/15,-40,60,1
2020/2/15,70,60,1
2020/2/15,-40,60,1
2020/2/15,60,80,1
2020/2/15,5,30,1
2020/2/16,-80,60,1
2020/2/16,80,90,1
2020/2/16,-80,90,1
2020/2/16,80,60,1
2020/2/17,10,60,1
2020/2/17,-80,10,1
2020/2/17,80,70,1
2020/2/17,50,20,1
2020/2/17,-70,40,1
2020/2/17,70,60,1
2020/2/17,70,90,1
2020/2/17,-30,10,1
2020/2/17,-60,20,1
2020/2/17,0,20,1
2020/2/17,-60,70,1
2020/2/17,-60,80,1
2020/2/17,-80,20,1
2020/2/17,-80,50,1
2020/2/17,10,75,1
2020/2/17,70,85,1
2020/2/17,10,70,1
2020/2/17,30,60,1
2020/2/17,-80,20,1
2020/2/17,50,60,1
2020/2/17,60,80,1
2020/2/17,50,20,1
2020/2/18,0,20,1
2020/2/18,-70,50,1
2020/2/18,-70,10,1
2020/2/18,0,10,1
2020/2/18,50,70,1
2020/2/18,-80,70,1
2020/2/18,0,20,1
2020/2/18,-70,20,1
2020/2/18,10,60,1
2020/2/18,-70,60,1
2020/2/18,-70,20,1
2020/2/18,-20,60,1
2020/2/18,80,85,1
2020/2/18,20,40,1
2020/2/18,-80,90,1
2020/2/18,70,80,1
2020/2/18,50,70,1
2020/2/18,0,20,1
2020/2/18,-70,30,1
2020/2/18,-70,30,1
2020/2/18,50,70,1
2020/2/18,-70,85,1
2020/2/18,-60,20,1
2020/2/18,50,10,1
2020/2/18,0,20,1
2020/2/18,-60,50,1
2020/2/18,80,60,1
2020/2/18,70,80,1
2020/2/18,40,60,1
2020/2/18,50,75,1
2020/2/18,20,70,1
2020/2/18,10,50,1
2020/2/18,60,20,1
2020/2/18,-60,70,1
2020/2/18,-60,30,1
2020/2/18,-70,10,1
2020/2/18,0,50,1
2020/2/18,0,20,1
2020/2/18,50,70,1
2020/2/18,60,80,1
2020/2/18,-90,20,1
2020/2/18,80,90,1
2020/2/18,-80,30,1
2020/2/18,75,60,1
2020/2/19,-80,20,1
2020/2/19,65,55,1
2020/2/19,10,30,1
2020/2/19,-80,70,1
2020/2/19,-70,85,1
2020/2/19,70,85,1
2020/2/19,-70,40,1
2020/2/19,-80,60,1
2020/2/19,70,80,1
2020/2/19,-70,40,1
2020/2/19,80,20,1
2020/2/19,0,10,1
2020/2/19,-80,60,1
2020/2/19,-50,20,1
2020/2/19,70,60,1
2020/2/19,70,10,1
2020/2/19,70,10,1
2020/2/19,30,10,1
2020/2/19,60,70,1
2020/2/19,-70,10,1
2020/2/19,-70,60,1
2020/2/19,-50,70,1
2020/2/19,-80,20,1
2020/2/19,70,90,1
2020/2/19,80,20,1
2020/2/19,10,20,1
2020/2/19,-70,80,1
2020/2/19,-80,90,1
2020/2/19,-70,30,1
2020/2/19,-50,20,1
2020/2/19,-50,10,1
2020/2/19,60,40,1
2020/2/19,-80,90,1
2020/2/19,75,50,1
2020/2/19,-80,20,1
2020/2/19,60,80,1
2020/2/19,70,80,1
2020/2/19,-20,40,1
2020/2/19,0,10,1
2020/2/19,50,80,1
2020/2/19,10,80,1
2020/2/19,60,80,1
2020/2/19,-60,50,1
2020/2/19,-80,20,1
2020/2/19,-80,20,1
2020/2/19,80,60,1
2020/2/19,20,80,1
2020/2/19,0,50,1
2020/2/19,70,85,1
2020/2/19,-20,30,1
2020/2/19,-70,60,1
2020/2/19,-70,20,1
2020/2/19,80,90,1
2020/2/19,-80,60,1
2020/2/19,60,80,1
2020/2/19,-60,30,1
2020/2/19,-60,75,1
2020/2/19,50,70,1
2020/2/19,-70,50,1
2020/2/19,80,50,1
2020/2/19,-80,20,1
2020/2/19,-80,65,1
2020/2/19,-85,60,1
2020/2/19,-70,20,1
2020/2/19,10,70,1
2020/2/19,-80,70,1
2020/2/19,-50,10,1
2020/2/19,80,90,1
2020/2/19,0,0,1
2020/2/20,0,10,1
2020/2/20,65,80,1
2020/2/20,-70,20,1
2020/2/20,-80,60,1
2020/2/20,-90,10,1
2020/2/20,-70,20,1
2020/2/20,20,75,1
2020/2/20,0,20,1
2020/2/20,10,30,1
2020/2/20,-65,50,1
2020/2/20,-30,60,1
2020/2/20,-70,60,1
2020/2/20,70,20,1
2020/2/20,0,20,1
2020/2/20,80,60,1
2020/2/20,-50,90,1
2020/2/20,-70,60,1
2020/2/20,70,60,1
2020/2/20,60,30,1
2020/2/20,-70,80,1
2020/2/20,70,80,1
2020/2/20,-75,20,1
2020/2/20,-80,20,1
2020/2/20,-60,80,1
2020/2/20,-70,50,1
2020/2/20,-70,80,1
2020/2/20,70,80,1
2020/2/20,0,20,1
2020/2/20,0,50,1
2020/2/20,-60,20,1
2020/2/20,-70,60,1
2020/2/20,-70,50,1
2020/2/20,20,10,1
2020/2/20,-20,40,1
2020/2/20,-60,40,1
2020/2/20,-60,70,1
2020/2/20,-70,10,1
2020/2/20,-70,30,1
2020/2/20,-50,10,1
2020/2/20,-60,40,1
2020/2/20,80,50,1
2020/2/20,-80,30,1
2020/2/20,25,60,1
2020/2/20,-50,60,1
2020/2/20,0,20,1
2020/2/20,60,80,1
2020/2/20,-70,40,1
2020/2/20,-70,30,1
2020/2/20,80,90,1
2020/2/20,-70,20,1
2020/2/20,-70,60,1
2020/2/20,-60,20,1
2020/2/20,-70,90,1
2020/2/20,-70,30,1
2020/2/20,-80,60,1
2020/2/20,60,80,1
2020/2/20,-80,50,1
2020/2/20,-80,90,1
2020/2/20,80,70,1
2020/2/20,-70,40,1
2020/2/21,10,80,1
2020/2/21,-50,10,1
2020/2/21,10,90,1
2020/2/21,-50,60,1
2020/2/21,0,10,1
2020/2/21,60,80,1
2020/2/21,-70,50,1
2020/2/21,75,40,1
2020/2/21,-80,70,1
2020/2/21,70,80,1
2020/2/21,-50,30,1
2020/2/21,70,80,1
2020/2/21,30,50,1
2020/2/21,-40,80,1
2020/2/21,60,80,1
2020/2/21,80,60,1
2020/2/21,75,90,1
2020/2/21,-70,50,1
2020/2/21,-70,30,1
2020/2/21,-70,20,1
2020/2/21,60,75,1
2020/2/21,-70,80,1
2020/2/21,-70,20,1
2020/2/21,-50,20,1
2020/2/21,50,70,1
2020/2/21,-70,30,1
2020/2/21,-70,80,1
2020/2/21,-60,70,1
2020/2/21,0,20,1
2020/2/21,-70,85,1
2020/2/21,30,20,1
2020/2/21,0,30,1
2020/2/21,-50,20,1
2020/2/21,30,50,1
2020/2/21,70,90,1
2020/2/21,-80,30,1
2020/2/21,0,40,1
2020/2/21,-75,20,1
2020/2/21,-10,80,1
2020/2/21,50,70,1
2020/2/21,70,80,1
2020/2/21,-80,60,1
2020/2/21,80,70,1
2020/2/21,75,90,1
2020/2/21,-30,20,1
2020/2/21,10,30,1
2020/2/21,-80,60,1
2020/2/21,-10,40,1
2020/2/21,70,90,1
2020/2/21,70,90,1
2020/2/21,70,90,1
2020/2/21,80,90,1
2020/2/21,-30,50,1
2020/2/21,-80,70,1
2020/2/21,0,10,1
2020/2/21,-70,60,1
2020/2/21,80,70,1
2020/2/21,80,30,1
2020/2/21,50,20,1
2020/2/21,10,50,1
2020/2/21,-50,70,1
2020/2/21,80,90,1
2020/2/21,60,40,1
2020/2/21,-20,60,1
2020/2/21,70,80,1
2020/2/21,-40,65,1
2020/2/21,80,50,1
2020/2/21,-60,40,1
2020/2/21,-60,20,1
2020/2/21,80,90,1
2020/2/21,60,80,1
2020/2/21,0,20,1
2020/2/21,-60,80,1
2020/2/21,0,20,1
2020/2/21,-50,20,1
2020/2/21,80,70,1
2020/2/21,-25,60,1
2020/2/21,20,50,1
2020/2/21,75,50,1
2020/2/21,-70,10,1
2020/2/21,0,20,1
2020/2/21,20,50,1
2020/2/21,50,60,1
2020/2/21,10,80,1
2020/2/21,-60,50,1
2020/2/21,10,80,1
2020/2/21,-80,60,1
2020/2/21,60,50,1
2020/2/22,50,70,1
2020/2/22,70,80,1
2020/2/22,-70,20,1
2020/2/22,50,20,1
2020/2/22,-80,70,1
2020/2/22,75,80,1
2020/2/22,0,20,1
2020/2/22,-70,30,1
2020/2/22,-70,60,1
2020/2/22,-70,20,1
2020/2/22,70,80,1
2020/2/22,75,90,1
2020/2/22,20,60,1
2020/2/22,80,70,1
2020/2/22,70,80,1
2020/2/22,-70,60,1
2020/2/22,10,80,1
2020/2/22,60,80,1
2020/2/22,-70,50,1
2020/2/22,50,70,1
2020/2/22,0,80,1
2020/2/22,40,80,1
2020/2/22,60,30,1
2020/2/22,20,60,1
2020/2/22,80,85,1
2020/2/23,80,90,1
2020/2/23,-85,40,1
2020/2/23,40,70,1
2020/2/23,-60,20,1
2020/2/23,80,60,1
2020/2/23,80,70,1
2020/2/23,-10,20,1
2020/2/23,20,60,1
2020/2/23,30,70,1
2020/2/23,60,40,1
2020/2/23,60,80,1
2020/2/23,-50,70,1
2020/2/23,50,80,1
2020/2/24,-80,10,1
2020/2/24,60,70,1
2020/2/24,70,80,1
2020/2/24,-40,70,1
2020/2/24,-90,20,1
2020/2/24,75,90,1
2020/2/24,20,60,1
2020/2/24,-80,30,1
2020/2/24,0,20,1
2020/2/24,-20,50,1
2020/2/24,-70,50,1
2020/2/24,0,20,1
2020/2/24,-80,20,1
2020/2/24,-80,60,1
2020/2/24,-70,50,1
2020/2/24,65,30,1
2020/2/24,50,10,1
2020/2/24,-80,30,1
2020/2/24,-30,40,1
2020/2/24,-70,60,1
2020/2/24,50,70,1
2020/2/24,-70,20,1
2020/2/24,20,70,1
2020/2/24,-80,10,1
2020/2/24,70,85,1
2020/2/24,-60,70,1
2020/2/24,75,40,1
2020/2/24,-80,70,1
2020/2/24,30,80,1
2020/2/24,-60,30,1
2020/2/24,-90,20,1
2020/2/24,-70,30,1
2020/2/24,0,0,1
2020/2/24,50,70,1
2020/2/24,-80,70,1
2020/2/24,10,20,1
2020/2/24,-50,30,1
2020/2/24,-80,30,1
2020/2/24,0,20,1
2020/2/24,-70,40,1
2020/2/24,-70,50,1
2020/2/24,-80,90,1
2020/2/24,-80,60,1
2020/2/24,70,80,1
2020/2/24,0,20,1
2020/2/24,80,60,1
2020/2/24,60,70,1
2020/2/24,20,30,1
2020/2/24,60,20,1
2020/2/24,20,60,1
2020/2/24,80,90,1
2020/2/24,65,80,1
2020/2/24,-77,85,1
2020/2/24,70,40,1
2020/2/24,60,80,1
2020/2/24,0,50,1
2020/2/24,80,90,1
2020/2/24,-70,60,1
2020/2/24,-90,20,1
2020/2/24,70,80,1
2020/2/24,80,95,1
2020/2/24,-50,20,1
2020/2/24,-30,60,1
2020/2/24,-60,70,1
2020/2/24,-70,60,1
2020/2/24,30,60,1
2020/2/24,-50,70,1
2020/2/24,-80,60,1
2020/2/24,70,85,1
2020/2/24,-70,20,1
2020/2/24,-80,70,1
2020/2/24,20,60,1
2020/2/24,50,60,1
2020/2/24,70,80,1
2020/2/24,20,10,1
2020/2/24,50,70,1
2020/2/24,-70,20,1
2020/2/24,50,20,1
2020/2/24,-10,30,1
2020/2/24,20,60,1
2020/2/24,-60,20,1
2020/2/24,10,5,1
2020/2/24,-70,90,1
2020/2/24,50,30,1
2020/2/24,10,60,1
2020/2/24,0,20,1
2020/2/24,-70,40,1
2020/2/24,-30,60,1
2020/2/24,-70,80,1
2020/2/24,80,70,1
2020/2/24,-30,5,1
2020/2/24,50,70,1
2020/2/24,-50,70,1
2020/2/24,-70,60,1
2020/2/24,-80,20,1
2020/2/24,-70,80,1
2020/2/24,70,80,1
2020/2/24,80,75,1
2020/2/24,70,80,1
2020/2/24,-70,50,1
2020/2/25,10,60,1
2020/2/25,50,60,1
2020/2/25,0,0,1
2020/2/25,-70,30,1
2020/2/25,-70,20,1
2020/2/25,-20,60,1
2020/2/25,-80,60,1
2020/2/25,-70,50,1
2020/2/25,-80,60,1
2020/2/25,70,60,1
2020/2/25,50,70,1
2020/2/25,-70,80,1
2020/2/25,-80,60,1
2020/2/25,20,10,1
2020/2/25,-20,70,1
2020/2/25,-70,60,1
2020/2/25,0,0,1
2020/2/25,-70,30,1
2020/2/25,-80,60,1
2020/2/25,-60,20,1
2020/2/25,-20,10,1
2020/2/25,-70,50,1
2020/2/25,-60,80,1
2020/2/25,-70,20,1
2020/2/25,-70,80,1
2020/2/25,70,90,1
2020/2/25,70,80,1
2020/2/25,-80,90,1
2020/2/25,80,90,1
2020/2/25,-80,50,1
2020/2/25,-30,50,1
2020/2/25,-20,60,1
2020/2/25,70,20,1
2020/2/25,-80,60,1
2020/2/25,-80,70,1
2020/2/25,50,70,1
2020/2/25,-80,60,1
2020/2/25,10,20,1
2020/2/25,20,50,1
2020/2/25,-80,40,1
2020/2/25,-70,20,1
2020/2/25,-90,5,1
2020/2/25,50,20,1
2020/2/25,-80,15,1
2020/2/25,50,70,1
2020/2/25,-70,80,1
2020/2/25,80,90,1
2020/2/25,-20,50,1
2020/2/25,80,90,1
2020/2/25,-60,30,1
2020/2/25,-80,90,1
2020/2/25,-70,20,1
2020/2/25,-70,40,1
2020/2/25,50,70,1
2020/2/25,80,60,1
2020/2/25,-30,10,1
2020/2/25,-70,60,1
2020/2/25,-70,20,1
2020/2/25,-80,10,1
2020/2/25,-70,20,1
2020/2/25,80,60,1
2020/2/25,-80,10,1
2020/2/25,50,70,1
2020/2/25,-60,20,1
2020/2/25,-70,50,1
2020/2/25,-10,20,1
2020/2/25,70,60,1
2020/2/25,-80,20,1
2020/2/25,10,20,1
2020/2/25,-50,30,1
2020/2/25,-80,20,1
2020/2/25,70,90,1
2020/2/25,60,80,1
2020/2/25,70,50,1
2020/2/25,-70,60,1
2020/2/26,60,20,1
2020/2/26,-85,75,1
2020/2/26,-80,20,1
2020/2/26,-80,20,1
2020/2/26,20,70,1
2020/2/26,-70,30,1
2020/2/26,-60,30,1
2020/2/26,-50,20,1
2020/2/26,-70,10,1
2020/2/26,65,80,1
2020/2/26,80,50,1
2020/2/26,-70,80,1
2020/2/26,80,60,1
2020/2/26,-80,60,1
2020/2/26,-80,10,1
2020/2/26,80,70,1
2020/2/26,-10,60,1
2020/2/26,-80,40,1
2020/2/26,60,80,1
2020/2/26,-30,50,1
2020/2/26,60,90,1
2020/2/26,-70,50,1
2020/2/26,-70,85,1
2020/2/26,-70,20,1
2020/2/26,40,60,1
2020/2/26,-70,60,1
2020/2/26,70,60,1
2020/2/26,-70,60,1
2020/2/26,-70,30,1
2020/2/26,60,70,1
2020/2/26,-60,80,1
2020/2/26,-70,30,1
2020/2/26,-70,30,1
2020/2/26,20,60,1
2020/2/26,-80,30,1
2020/2/26,-80,30,1
2020/2/26,-80,30,1
2020/2/26,-80,90,1
2020/2/26,60,80,1
2020/2/26,-70,60,1
2020/2/26,-70,80,1
2020/2/26,0,20,1
2020/2/26,-70,60,1
2020/2/26,60,70,1
2020/2/26,-70,80,1
2020/2/26,-60,20,1
2020/2/26,50,30,1
2020/2/26,-50,10,1
2020/2/26,-70,60,1
2020/2/26,-70,80,1
2020/2/26,10,80,1
2020/2/26,-80,5,1
2020/2/26,-60,40,1
2020/2/26,-70,60,1
2020/2/26,-70,50,1
2020/2/26,-80,90,1
2020/2/26,-60,20,1
2020/2/26,70,30,1
2020/2/26,-60,40,1
2020/2/26,30,50,1
2020/2/26,-70,80,1
2020/2/26,-80,60,1
2020/2/26,50,70,1
2020/2/26,-40,60,1
2020/2/26,30,70,1
2020/2/26,60,80,1
2020/2/27,-70,60,1
2020/2/27,-60,80,1
2020/2/27,0,30,1
2020/2/27,-70,20,1
2020/2/27,-80,40,1
2020/2/27,80,60,1
2020/2/27,70,40,1
2020/2/27,-80,40,1
2020/2/27,50,70,1
2020/2/27,-80,20,1
2020/2/27,80,60,1
2020/2/27,50,70,1
2020/2/27,60,70,1
2020/2/27,50,30,1
2020/2/27,-80,20,1
2020/2/27,-20,70,1
2020/2/27,-75,20,1
2020/2/27,-90,20,1
2020/2/27,50,70,1
2020/2/27,-20,70,1
2020/2/27,50,30,1
2020/2/27,80,20,1
2020/2/27,-40,10,1
2020/2/27,60,80,1
2020/2/27,-80,70,1
2020/2/27,-80,20,1
2020/2/27,20,50,1
2020/2/27,-70,40,1
2020/2/27,-80,60,1
2020/2/27,75,85,1
2020/2/27,-80,30,1
2020/2/27,-80,60,1
2020/2/27,-70,85,1
2020/2/27,-80,60,1
2020/2/27,-75,20,1
2020/2/27,-80,60,1
2020/2/27,-80,60,1
2020/2/27,-70,30,1
2020/2/27,60,80,1
2020/2/27,70,80,1
2020/2/27,-80,10,1
2020/2/27,-70,40,1
2020/2/27,80,90,1
2020/2/27,60,70,1
2020/2/27,70,80,1
2020/2/27,70,80,1
2020/2/27,50,80,1
2020/2/27,-80,60,1
2020/2/28,-70,80,1
2020/2/28,-75,90,1
2020/2/28,-70,40,1
2020/2/28,-80,20,1
2020/2/28,-60,20,1
2020/2/28,-40,60,1
2020/2/28,50,20,1
2020/2/28,-80,50,1
2020/2/28,0,10,1
2020/2/28,50,20,1
2020/2/28,-70,80,1
2020/2/28,-50,20,1
2020/2/28,10,30,1
2020/2/28,50,60,1
2020/2/28,-70,30,1
2020/2/28,0,50,1
2020/2/28,20,60,1
2020/2/28,-60,70,1
2020/2/28,-60,20,1
2020/2/28,50,80,1
2020/2/28,-70,60,1
2020/2/28,-50,20,1
2020/2/28,-60,30,1
2020/2/28,0,20,1
2020/2/28,-50,60,1
2020/2/28,-50,80,1
2020/2/28,-10,70,1
2020/2/28,70,50,1
2020/2/28,-70,60,1
2020/2/28,-70,85,1
2020/2/28,-60,80,1
2020/2/28,-50,40,1
2020/2/28,0,10,1
2020/2/28,10,20,1
2020/2/28,-70,10,1
2020/2/28,80,50,1
2020/2/28,80,90,1
2020/2/28,-80,20,1
2020/2/28,30,70,1
2020/2/28,-80,60,1
2020/2/28,-80,65,1
2020/2/28,-20,60,1
2020/2/28,70,85,1
2020/2/28,70,85,1
2020/2/28,-80,20,1
2020/2/28,60,20,1
2020/2/28,-80,20,1
2020/2/28,-80,20,1
2020/2/28,-60,30,1
2020/2/28,60,30,1
2020/2/28,20,60,1
2020/2/28,60,80,1
2020/2/28,-80,20,1
2020/2/28,-10,30,1
2020/2/28,-80,70,1
2020/2/28,50,30,1
2020/2/28,60,20,1
2020/2/28,-90,20,1
2020/2/28,50,70,1
2020/2/28,-50,80,1
2020/2/28,-70,40,1
2020/2/28,-80,60,1
2020/2/28,-80,20,1
2020/2/28,-65,20,1
2020/2/28,10,20,1
2020/2/28,-80,60,1
2020/2/28,-70,80,1
2020/2/28,30,50,1
2020/2/28,-70,85,1
2020/2/28,-40,70,1
2020/2/28,-70,20,1
2020/2/28,-80,40,1
2020/2/28,-85,10,1
2020/2/28,-80,90,1
2020/2/28,70,60,1
2020/2/29,-70,60,1
2020/2/29,60,80,1
2020/2/29,80,90,1
2020/2/29,-70,60,1
2020/2/29,-60,20,1
2020/2/29,60,80,1
2020/2/29,-80,50,1
2020/2/29,-80,90,1
2020/2/29,70,80,1
2020/2/29,-50,80,1
2020/2/29,-20,60,1
2020/2/29,-70,20,1
2020/2/29,-20,10,1
2020/3/1,-70,30,1
2020/3/1,60,75,1
2020/3/1,60,80,1
2020/3/1,60,80,1
2020/3/1,70,90,1
2020/3/1,80,60,1
2020/3/1,-70,60,1
2020/3/1,0,10,1
2020/3/1,60,80,1
2020/3/1,-30,50,1
2020/3/1,60,70,1
2020/3/1,-60,80,1
2020/3/1,70,85,1
2020/3/1,50,60,1
2020/3/1,-70,60,1
2020/3/2,50,60,1
2020/3/2,-60,75,1
2020/3/2,-70,60,1
2020/3/2,80,50,1
2020/3/2,-80,30,1
2020/3/2,-80,20,1
2020/3/2,10,90,1
2020/3/2,60,70,1
2020/3/2,60,80,1
2020/3/2,-30,50,1
2020/3/2,20,60,1
2020/3/2,70,85,1
2020/3/2,0,10,1
2020/3/2,50,20,1
2020/3/2,80,90,1
2020/3/2,70,80,1
2020/3/2,-70,85,1
2020/3/2,-70,20,1
2020/3/2,-80,30,1
2020/3/2,-80,20,1
2020/3/2,80,60,1
2020/3/2,-80,90,1
2020/3/2,-80,20,1
2020/3/2,50,75,1
2020/3/2,20,70,1
2020/3/2,-70,20,1
2020/3/2,-60,80,1
2020/3/2,-70,20,1
2020/3/2,-80,90,1
2020/3/2,20,10,1
2020/3/3,80,70,1
2020/3/3,-60,80,1
2020/3/3,-60,20,1
2020/3/3,-80,60,1
2020/3/3,-60,30,1
2020/3/3,-60,80,1
2020/3/3,30,40,1
2020/3/3,-70,40,1
2020/3/3,-70,60,1
2020/3/3,-70,60,1
2020/3/3,50,10,1
2020/3/3,-50,70,1
2020/3/3,80,70,1
2020/3/3,80,20,1
2020/3/3,10,5,1
2020/3/3,-50,30,1
2020/3/3,70,80,1
2020/3/3,0,30,1
2020/3/3,15,70,1
2020/3/3,70,80,1
2020/3/3,-20,60,1
2020/3/3,80,60,1
2020/3/3,-80,10,1
2020/3/3,-80,85,1
2020/3/3,-70,30,1
2020/3/3,60,80,1
2020/3/3,75,90,1
2020/3/3,-50,30,1
2020/3/3,-70,30,1
2020/3/3,-80,20,1
2020/3/3,20,50,1
2020/3/3,50,80,1
2020/3/3,-70,20,1
2020/3/3,-70,60,1
2020/3/3,50,30,1
2020/3/3,-60,40,1
2020/3/3,40,70,1
2020/3/3,80,90,1
2020/3/3,0,10,1
2020/3/3,40,60,1
2020/3/4,10,20,1
2020/3/4,-50,20,1
2020/3/4,60,80,1
2020/3/4,-70,20,1
2020/3/4,-50,30,1
2020/3/4,80,60,1
2020/3/4,-50,20,1
2020/3/4,-70,50,1
2020/3/4,80,90,1
2020/3/4,0,10,1
2020/3/4,80,90,1
2020/3/4,60,80,1
2020/3/4,-60,75,1
2020/3/4,80,90,1
2020/3/4,-80,20,1
2020/3/4,60,80,1
2020/3/4,-80,70,1
2020/3/4,70,60,1
2020/3/4,-60,30,1
2020/3/4,-70,50,1
2020/3/4,-90,10,1
2020/3/4,-80,90,1
2020/3/4,-75,85,1
2020/3/4,-80,60,1
2020/3/4,10,70,1
2020/3/4,0,70,1
2020/3/4,-85,95,1
2020/3/4,80,90,1
2020/3/4,-70,50,1
2020/3/4,-20,60,1
2020/3/4,-20,60,1
2020/3/4,-70,40,1
2020/3/4,20,70,1
2020/3/4,70,40,1
2020/3/4,0,50,1
2020/3/4,70,60,1
2020/3/4,-70,65,1
2020/3/4,-30,40,1
2020/3/4,-80,30,1
2020/3/4,40,20,1
2020/3/4,10,40,1
2020/3/4,75,30,1
2020/3/4,60,80,1
2020/3/4,-70,10,1
2020/3/4,50,20,1
2020/3/4,-70,50,1
2020/3/4,10,30,1
2020/3/4,80,70,1
2020/3/4,-70,60,1
2020/3/4,-30,60,1
2020/3/4,-90,20,1
2020/3/4,-80,60,1
2020/3/4,-90,30,1
2020/3/4,50,70,1
2020/3/4,50,70,1
2020/3/4,75,90,1
2020/3/4,-30,40,1
2020/3/4,60,80,1
2020/3/4,40,65,1
2020/3/4,-10,30,1
2020/3/4,80,85,1
2020/3/5,85,60,1
2020/3/5,-70,80,1
2020/3/5,50,30,1
2020/3/5,-80,20,1
2020/3/5,80,60,1
2020/3/5,-70,20,1
2020/3/5,-70,40,1
2020/3/5,30,60,1
2020/3/5,-10,20,1
2020/3/5,0,20,1
2020/3/5,-70,40,1
2020/3/5,-40,20,1
2020/3/5,-80,60,1
2020/3/5,-80,10,1
2020/3/5,70,90,1
2020/3/5,70,80,1
2020/3/5,20,60,1
2020/3/5,70,85,1
2020/3/5,-50,10,1
2020/3/5,-40,60,1
2020/3/5,60,80,1
2020/3/5,-60,80,1
2020/3/5,80,90,1
2020/3/5,60,30,1
2020/3/5,-70,30,1
2020/3/5,-85,25,1
2020/3/5,-60,30,1
2020/3/5,40,70,1
2020/3/5,-80,70,1
2020/3/5,70,80,1
2020/3/5,-80,20,1
2020/3/5,70,80,1
2020/3/5,-80,60,1
2020/3/5,-50,20,1
2020/3/5,0,30,1
2020/3/5,80,90,1
2020/3/5,-10,40,1
2020/3/5,0,20,1
2020/3/5,80,90,1
2020/3/5,-70,60,1
2020/3/5,-70,20,1
2020/3/5,0,40,1
2020/3/5,-70,30,1
2020/3/5,-80,70,1
2020/3/6,-80,20,1
2020/3/6,-80,70,1
2020/3/6,-80,60,1
2020/3/6,70,80,1
2020/3/6,75,90,1
2020/3/6,10,30,1
2020/3/6,-20,60,1
2020/3/6,-30,40,1
2020/3/6,-80,20,1
2020/3/6,-70,20,1
2020/3/6,-80,90,1
2020/3/6,-70,80,1
2020/3/6,30,70,1
2020/3/6,50,60,1
2020/3/6,-40,70,1
2020/3/6,-80,20,1
2020/3/6,-70,50,1
2020/3/6,70,40,1
2020/3/6,-50,20,1
2020/3/6,-80,20,1
2020/3/6,-60,20,1
2020/3/6,60,20,1
2020/3/6,70,80,1
2020/3/6,60,80,1
2020/3/6,60,70,1
2020/3/6,-70,20,1
2020/3/6,-50,10,1
2020/3/6,70,60,1
2020/3/6,-70,10,1
2020/3/6,-60,70,1
2020/3/6,80,90,1
2020/3/6,-70,20,1
2020/3/6,-80,75,1
2020/3/6,-60,30,1
2020/3/6,60,80,1
2020/3/6,70,50,1
2020/3/6,5,20,1
2020/3/6,30,60,1
2020/3/6,50,70,1
2020/3/6,0,30,1
2020/3/6,-70,10,1
2020/3/6,-80,30,1
2020/3/6,20,40,1
2020/3/6,-70,50,1
2020/3/6,-90,10,1
2020/3/6,-70,50,1
2020/3/6,-10,60,1
2020/3/7,0,20,1
2020/3/7,60,80,1
2020/3/7,60,80,1
2020/3/7,-20,60,1
2020/3/8,-60,80,1
2020/3/8,-50,70,1
2020/3/8,-70,20,1
2020/3/8,-70,80,1
2020/3/8,50,80,1
2020/3/9,0,20,1
2020/3/9,-70,30,1
2020/3/9,-50,60,1
2020/3/9,-80,20,1
2020/3/9,-50,20,1
2020/3/9,-80,30,1
2020/3/9,70,90,1
2020/3/9,-70,20,1
2020/3/9,50,80,1
2020/3/9,-70,30,1
2020/3/9,-70,10,1
2020/3/9,-80,20,1
2020/3/9,-70,30,1
2020/3/9,-60,90,1
2020/3/9,10,30,1
2020/3/9,-80,50,1
2020/3/9,-70,80,1
2020/3/9,10,50,1
2020/3/9,-85,20,1
2020/3/9,-70,20,1
2020/3/9,-50,30,1
2020/3/9,70,80,1
2020/3/9,-30,20,1
2020/3/9,-80,30,1
2020/3/9,-70,30,1
2020/3/9,65,80,1
2020/3/9,60,80,1
2020/3/9,60,80,1
2020/3/9,-80,60,1
2020/3/9,-50,60,1
2020/3/9,-20,5,1
2020/3/9,-70,20,1
2020/3/9,80,50,1
2020/3/9,70,80,1
2020/3/9,-60,80,1
2020/3/9,70,80,1
2020/3/9,0,20,1
2020/3/9,-70,60,1
2020/3/9,10,70,1
2020/3/9,0,50,1
2020/3/9,50,70,1
2020/3/9,75,80,1
2020/3/9,70,90,1
2020/3/9,-30,70,1
2020/3/9,-40,70,1
