date,score,Sentiment score,Relatedness
2020/3/25,1,20,60
2020/3/25,0,-10,70
2020/3/25,2,60,70
2020/3/25,0,40,60
2020/3/25,3,70,90
2020/3/25,2,0,10
2020/3/25,0,-10,20
2020/3/25,0,75,90
2020/3/25,13,-30,60
2020/3/25,3,-65,75
2020/3/25,3,-70,60
2020/3/25,26,-80,75
2020/3/25,1,65,90
2020/3/26,12,-30,60
2020/3/26,2,-70,20
2020/3/26,8,50,80
2020/3/26,11,-85,90
2020/3/26,5,60,85
2020/3/26,0,30,60
2020/3/26,2,-40,70
2020/3/26,7,70,80
2020/3/26,3,50,20
2020/3/26,2,60,80
2020/3/26,1,-20,60
2020/3/26,6,-20,75
2020/3/26,12,80,90
2020/3/26,6,-70,80
2020/3/26,12,30,60
2020/3/26,13,20,70
2020/3/26,1,-40,70
2020/3/26,1,20,80
2020/3/26,1,-10,20
2020/3/26,4,80,70
2020/3/26,9,10,80
2020/3/26,11,-80,20
2020/3/26,0,-60,70
2020/3/26,1,5,90
2020/3/26,7,70,80
2020/3/26,3,65,80
2020/3/26,0,-60,85
2020/3/26,4,-20,70
2020/3/26,4,60,75
2020/3/26,6,-70,60
2020/3/26,0,-70,80
2020/3/26,2,20,10
2020/3/26,3,60,50
2020/3/26,3,40,70
2020/3/26,3,35,70
2020/3/26,9,70,80
2020/3/26,5,-50,80
2020/3/26,8,-80,70
2020/3/26,14,-50,30
2020/3/26,4,0,30
2020/3/26,10,10,30
2020/3/26,4,0,20
2020/3/26,3,20,70
2020/3/26,6,20,60
2020/3/26,2,30,70
2020/3/26,3,60,80
2020/3/26,4,-20,60
2020/3/26,4,75,20
2020/3/26,4,-78,89
2020/3/26,3,75,90
2020/3/26,3,50,80
2020/3/26,8,-70,60
2020/3/26,6,-50,20
2020/3/26,2,70,40
2020/3/26,1,-70,80
2020/3/26,1,-75,90
2020/3/26,3,20,60
2020/3/26,2,-30,60
2020/3/27,0,35,70
2020/3/27,1,-50,30
2020/3/27,7,-50,70
2020/3/27,10,10,30
2020/3/27,1,-25,80
2020/3/27,2,-50,70
2020/3/27,0,75,90
2020/3/27,7,-70,95
2020/3/27,0,70,85
2020/3/27,9,-80,70
2020/3/27,5,-30,60
2020/3/27,9,-70,20
2020/3/27,0,-50,40
2020/3/27,10,10,90
2020/3/27,7,45,78
2020/3/27,13,-70,20
2020/3/27,0,30,10
2020/3/27,1,0,20
2020/3/27,5,70,50
2020/3/27,1,-75,60
2020/3/27,0,75,60
2020/3/27,5,40,70
2020/3/27,11,-80,50
2020/3/27,4,-70,85
2020/3/27,8,50,75
2020/3/27,22,-60,80
2020/3/27,2,0,0
2020/3/27,12,80,90
2020/3/27,5,-60,70
2020/3/27,6,-75,20
2020/3/27,8,-70,85
2020/3/27,11,-65,80
2020/3/27,12,-20,50
2020/3/27,0,-70,80
2020/3/27,8,-70,90
2020/3/27,6,-10,60
2020/3/27,8,-50,20
2020/3/27,3,50,75
2020/3/27,5,75,60
2020/3/27,2,-60,75
2020/3/27,6,-45,70
2020/3/27,4,40,70
2020/3/27,0,-70,40
2020/3/27,1,-30,50
2020/3/27,5,-40,10
2020/3/27,3,70,80
2020/3/27,2,10,20
2020/3/27,0,-60,20
2020/3/27,2,-50,75
2020/3/27,11,-65,10
2020/3/27,4,-70,85
2020/3/27,7,-75,85
2020/3/27,4,70,20
2020/3/27,3,30,70
2020/3/27,3,-40,80
2020/3/27,3,-15,5
2020/3/27,13,-50,20
2020/3/27,7,50,75
2020/3/27,4,-70,20
2020/3/27,4,-70,85
2020/3/27,12,30,50
2020/3/27,3,-80,60
2020/3/27,9,15,60
2020/3/27,5,50,30
2020/3/27,2,-65,40
2020/3/27,0,-60,30
2020/3/27,2,50,60
2020/3/27,0,10,60
2020/3/27,10,-60,40
2020/3/27,1,50,75
2020/3/27,4,75,85
2020/3/27,0,-65,80
2020/3/27,2,-70,20
2020/3/27,1,-20,60
2020/3/27,1,75,90
2020/3/27,7,65,80
2020/3/27,0,-75,60
2020/3/27,1,30,60
2020/3/27,7,70,80
2020/3/27,3,-10,60
2020/3/27,3,75,80
2020/3/27,0,10,20
2020/3/27,6,-70,80
2020/3/27,1,-10,30
2020/3/27,0,-65,75
2020/3/27,2,-70,40
2020/3/27,2,70,60
2020/3/27,2,40,70
2020/3/27,6,10,70
2020/3/27,0,-50,60
2020/3/27,0,-20,60
2020/3/27,2,20,15
2020/3/27,0,70,80
2020/3/27,0,-70,20
2020/3/27,3,-60,80
2020/3/27,1,20,70
2020/3/27,12,-65,70
2020/3/27,0,-70,50
2020/3/27,0,-40,70
2020/3/27,4,20,70
2020/3/27,4,-70,60
2020/3/27,2,20,60
2020/3/27,2,-70,10
2020/3/27,0,-50,80
2020/3/27,2,-60,25
2020/3/27,3,-25,68
2020/3/27,4,-80,90
2020/3/27,0,-40,80
2020/3/27,8,-85,30
2020/3/27,2,70,90
2020/3/27,0,-35,70
2020/3/27,0,70,85
2020/3/27,16,-70,20
2020/3/27,12,-80,20
2020/3/27,9,-40,10
2020/3/27,6,60,40
2020/3/27,8,25,50
2020/3/27,5,20,70
2020/3/27,10,-80,10
2020/3/27,8,-85,90
2020/3/27,0,10,20
2020/3/27,8,-70,80
2020/3/27,1,-75,60
2020/3/27,3,20,80
2020/3/27,3,-30,10
2020/3/27,7,-60,80
2020/3/27,3,-10,30
2020/3/27,1,-70,80
2020/3/27,12,5,10
2020/3/27,5,-70,60
2020/3/27,5,-35,65
2020/3/27,3,75,85
2020/3/27,3,70,30
2020/3/27,8,-70,80
2020/3/27,2,-40,60
2020/3/27,2,-60,85
2020/3/27,3,-70,60
2020/3/27,1,-80,90
2020/3/27,0,-30,10
2020/3/27,3,45,75
2020/3/27,7,-90,95
2020/3/27,3,-70,90
2020/3/28,0,-50,75
2020/3/28,1,-70,60
2020/3/28,11,-80,50
2020/3/28,0,-70,60
2020/3/28,11,-60,20
2020/3/28,7,70,80
2020/3/28,17,-60,80
2020/3/28,10,-70,40
2020/3/28,1,30,70
2020/3/28,0,20,10
2020/3/28,7,-80,60
2020/3/28,1,-70,20
2020/3/28,4,75,90
2020/3/28,5,25,40
2020/3/28,4,-60,40
2020/3/28,1,-30,20
2020/3/28,0,-70,10
2020/3/28,3,15,65
2020/3/28,12,70,80
2020/3/28,6,-60,40
2020/3/28,4,-60,70
2020/3/28,8,-50,70
2020/3/28,11,-40,80
2020/3/28,0,50,60
2020/3/28,4,-25,65
2020/3/28,1,50,20
2020/3/28,0,-80,70
2020/3/28,5,10,50
2020/3/28,1,-50,20
2020/3/28,4,60,85
2020/3/28,8,-80,70
2020/3/28,2,70,40
2020/3/28,7,-70,60
2020/3/28,1,-70,20
2020/3/28,2,-20,60
2020/3/28,6,-40,60
2020/3/28,0,-80,30
2020/3/28,1,10,70
2020/3/28,14,-50,70
2020/3/28,3,-60,70
2020/3/28,1,20,50
2020/3/28,6,50,75
2020/3/28,1,55,70
2020/3/28,2,-80,60
2020/3/28,2,-50,70
2020/3/28,3,-70,30
2020/3/28,0,-70,60
2020/3/28,5,-80,60
2020/3/28,4,-60,75
2020/3/28,4,20,60
2020/3/28,5,-60,80
2020/3/28,0,-40,70
2020/3/28,6,50,70
2020/3/28,6,-70,80
2020/3/28,6,-70,40
2020/3/28,1,-60,30
2020/3/28,11,-70,40
2020/3/28,5,-70,40
2020/3/28,3,-60,80
2020/3/28,3,75,85
2020/3/28,4,-90,60
2020/3/28,3,50,70
2020/3/28,7,-70,60
2020/3/28,4,70,50
2020/3/28,5,-75,30
2020/3/28,4,5,20
2020/3/28,1,10,70
2020/3/28,7,60,75
2020/3/28,3,-70,20
2020/3/28,0,50,20
2020/3/28,0,80,60
2020/3/28,0,-50,30
2020/3/28,17,-75,40
2020/3/28,8,20,70
2020/3/28,0,-80,90
2020/3/28,1,20,70
2020/3/28,1,20,60
2020/3/28,5,-70,40
2020/3/28,1,20,40
2020/3/28,1,60,80
2020/3/28,4,-75,85
2020/3/28,12,-70,30
2020/3/28,1,-60,20
2020/3/28,0,45,70
2020/3/28,1,60,70
2020/3/28,9,-50,60
2020/3/28,10,60,80
2020/3/28,1,-70,30
2020/3/28,2,-80,90
2020/3/28,0,10,70
2020/3/28,1,30,70
2020/3/28,3,75,90
2020/3/28,1,10,60
2020/3/28,4,-50,60
2020/3/28,1,-80,60
2020/3/28,0,20,40
2020/3/28,9,-70,80
2020/3/28,3,50,90
2020/3/28,6,0,10
2020/3/28,0,10,60
2020/3/28,10,75,30
2020/3/28,1,40,10
2020/3/28,9,-70,40
2020/3/28,0,0,20
2020/3/28,1,0,20
2020/3/28,1,60,80
2020/3/28,10,-80,70
2020/3/29,0,-20,85
2020/3/29,2,-20,60
2020/3/29,1,-70,80
2020/3/29,13,60,40
2020/3/29,8,70,80
2020/3/29,1,50,75
2020/3/29,7,75,40
2020/3/29,2,-80,90
2020/3/29,1,10,70
2020/3/29,3,-65,70
2020/3/29,1,-75,40
2020/3/29,8,-20,75
2020/3/29,0,-30,70
2020/3/29,1,-80,75
2020/3/29,3,-70,40
2020/3/29,9,-10,60
2020/3/29,9,60,90
2020/3/29,0,-20,10
2020/3/29,1,10,70
2020/3/29,6,20,70
2020/3/29,8,-25,70
2020/3/29,0,70,85
2020/3/29,0,50,70
2020/3/29,16,-70,60
2020/3/29,0,-45,70
2020/3/29,4,-70,50
2020/3/29,0,-50,20
2020/3/29,8,-80,20
2020/3/29,8,-85,65
2020/3/29,2,-65,30
2020/3/29,1,80,60
2020/3/29,7,10,50
2020/3/29,14,-60,20
2020/3/29,6,-20,60
2020/3/29,7,40,10
2020/3/29,1,20,10
2020/3/29,14,-80,20
2020/3/29,3,60,40
2020/3/29,13,-80,60
2020/3/29,9,-70,20
2020/3/29,1,-70,40
2020/3/29,0,10,30
2020/3/29,7,50,30
2020/3/29,0,-15,70
2020/3/29,2,75,50
2020/3/29,0,-50,70
2020/3/29,1,-40,65
2020/3/29,6,35,80
2020/3/29,1,-75,25
2020/3/29,4,20,70
2020/3/29,13,-60,30
2020/3/29,4,0,10
2020/3/29,2,-60,80
2020/3/29,7,-70,90
2020/3/30,1,45,80
2020/3/30,2,70,90
2020/3/30,6,30,70
2020/3/30,0,45,70
2020/3/30,1,20,60
2020/3/30,12,70,85
2020/3/30,10,-75,60
2020/3/30,9,80,90
2020/3/30,0,70,45
2020/3/30,3,-80,70
2020/3/30,7,-80,75
2020/3/30,7,60,80
2020/3/30,0,-70,65
2020/3/30,4,0,50
2020/3/30,9,-70,60
2020/3/30,9,-20,60
2020/3/30,16,-70,80
2020/3/30,7,-50,70
2020/3/30,3,-60,70
2020/3/30,7,20,60
2020/3/30,8,70,80
2020/3/30,0,40,60
2020/3/30,12,-40,60
2020/3/30,13,50,75
2020/3/30,0,-85,40
2020/3/30,0,-10,20
2020/3/30,4,-60,20
2020/3/30,9,-20,70
2020/3/30,1,-15,20
2020/3/30,3,65,80
2020/3/30,2,80,90
2020/3/30,1,-25,70
2020/3/30,0,30,75
2020/3/30,8,-70,20
2020/3/30,1,10,30
2020/3/30,3,-70,60
2020/3/30,4,-60,20
2020/3/30,10,-50,20
2020/3/30,2,70,80
2020/3/30,0,60,70
2020/3/30,1,80,75
2020/3/30,6,10,5
2020/3/30,1,20,75
2020/3/30,9,-70,80
2020/3/30,1,5,20
2020/3/30,0,60,80
2020/3/30,9,-70,50
2020/3/30,2,-65,30
2020/3/30,7,70,85
2020/3/30,2,-40,60
2020/3/30,1,-75,15
2020/3/30,5,-70,20
2020/3/30,7,-80,60
2020/3/30,7,75,60
2020/3/30,6,50,80
2020/3/30,3,50,20
2020/3/30,9,-80,90
2020/3/30,9,-80,50
2020/3/30,3,-60,80
2020/3/30,5,-10,70
2020/3/30,7,-85,80
2020/3/30,3,-70,80
2020/3/30,8,-75,90
2020/3/30,1,-60,20
2020/3/30,0,0,20
2020/3/30,2,20,60
2020/3/30,3,10,20
2020/3/30,1,-80,70
2020/3/30,9,-80,90
2020/3/30,2,-60,10
2020/3/30,2,10,20
2020/3/30,3,-20,70
2020/3/30,1,0,10
2020/3/30,2,60,40
2020/3/30,2,-80,30
2020/3/30,2,-80,70
2020/3/30,5,-70,45
2020/3/30,2,70,20
2020/3/30,8,80,70
2020/3/30,2,80,30
2020/3/30,3,-20,65
2020/3/30,2,75,20
2020/3/30,2,10,90
2020/3/30,0,75,10
2020/3/30,1,60,75
2020/3/30,2,-80,90
2020/3/30,0,50,70
2020/3/30,0,70,85
2020/3/30,6,75,90
2020/3/30,1,40,80
2020/3/30,1,15,60
2020/3/30,2,10,35
2020/3/30,4,10,30
2020/3/30,0,65,40
2020/3/30,4,-80,60
2020/3/30,2,10,40
2020/3/30,4,20,70
2020/3/31,8,-85,30
2020/3/31,2,-70,60
2020/3/31,2,55,70
2020/3/31,1,-50,20
2020/3/31,1,70,80
2020/3/31,2,80,60
2020/3/31,1,-80,60
2020/3/31,6,10,30
2020/3/31,1,-40,60
2020/3/31,2,20,70
2020/3/31,6,-40,70
2020/3/31,12,-70,60
2020/3/31,0,85,90
2020/3/31,0,10,5
2020/3/31,22,-90,80
2020/3/31,14,-85,90
2020/3/31,1,-10,70
2020/3/31,4,45,75
2020/3/31,9,-40,80
2020/3/31,6,-50,70
2020/3/31,5,-75,40
2020/3/31,8,-70,60
2020/3/31,4,-70,20
2020/3/31,0,-30,70
2020/3/31,3,-75,75
2020/3/31,4,0,20
2020/3/31,0,-10,40
2020/3/31,2,-65,20
2020/3/31,7,-65,25
2020/3/31,0,-50,20
2020/3/31,2,-80,20
2020/3/31,7,-70,30
2020/3/31,9,-70,10
2020/3/31,2,-40,70
2020/3/31,7,-80,90
2020/3/31,5,80,70
2020/3/31,1,-40,70
2020/3/31,0,-80,30
2020/3/31,2,20,75
2020/3/31,6,-70,80
2020/3/31,0,20,10
2020/3/31,0,-15,65
2020/3/31,6,0,20
2020/3/31,1,-85,65
2020/3/31,1,10,60
2020/3/31,2,-10,30
2020/3/31,3,-10,80
2020/3/31,3,20,60
2020/3/31,3,70,20
2020/3/31,5,10,30
2020/3/31,4,65,80
2020/3/31,2,20,5
2020/3/31,2,-60,80
2020/3/31,8,-70,80
2020/3/31,4,-40,70
2020/3/31,1,-10,60
2020/3/31,1,-80,70
2020/3/31,1,20,70
2020/3/31,7,-70,20
2020/3/31,5,-60,75
2020/3/31,0,60,30
2020/3/31,2,-60,70
2020/3/31,7,20,50
2020/3/31,4,30,70
2020/3/31,1,-10,20
2020/3/31,0,-70,80
2020/3/31,1,40,60
2020/3/31,0,-60,40
2020/3/31,4,-50,10
2020/3/31,3,70,80
2020/3/31,2,10,70
2020/3/31,4,-75,90
2020/3/31,1,60,40
2020/3/31,5,0,0
2020/3/31,4,-65,25
2020/3/31,2,10,70
2020/3/31,2,-70,60
2020/3/31,2,50,80
2020/3/31,8,-20,60
2020/3/31,0,-10,60
2020/3/31,3,20,70
2020/3/31,2,10,70
2020/3/31,11,-85,70
2020/3/31,5,-70,80
2020/3/31,0,70,80
2020/3/31,1,-70,80
2020/3/31,0,60,80
2020/3/31,1,-70,60
2020/3/31,7,-50,80
2020/3/31,4,40,70
2020/3/31,0,-20,70
2020/3/31,1,70,85
2020/3/31,0,-80,70
2020/3/31,4,30,60
2020/3/31,5,40,70
2020/3/31,0,80,90
2020/3/31,1,-70,40
2020/3/31,0,-10,60
2020/3/31,1,80,60
2020/3/31,0,-20,80
2020/3/31,0,20,10
2020/3/31,1,-10,60
2020/3/31,2,-45,75
2020/3/31,0,0,20
2020/3/31,1,-60,85
2020/3/31,2,20,60
2020/3/31,5,10,20
2020/3/31,0,-20,60
2020/3/31,17,-70,60
2020/3/31,0,10,40
2020/3/31,0,75,45
2020/3/31,0,0,50
2020/3/31,7,60,80
2020/3/31,1,-70,60
2020/3/31,4,35,70
2020/3/31,4,40,75
2020/3/31,0,25,70
2020/3/31,2,-70,40
2020/3/31,0,30,70
2020/3/31,1,20,80
2020/3/31,5,-65,30
2020/3/31,1,-20,60
2020/3/31,1,-60,80
2020/3/31,5,50,75
2020/3/31,1,-70,60
2020/3/31,1,50,20
2020/3/31,0,15,10
2020/3/31,1,-60,80
2020/3/31,3,-85,70
2020/3/31,1,70,80
2020/3/31,3,-70,60
2020/3/31,2,-60,30
2020/3/31,1,-70,20
2020/3/31,2,-10,50
2020/3/31,4,-70,60
2020/3/31,0,65,80
2020/3/31,4,20,10
2020/3/31,1,-70,80
2020/3/31,1,10,60
2020/4/1,9,-70,40
2020/4/1,2,-60,80
2020/4/1,0,-80,30
2020/4/1,7,-60,75
2020/4/1,6,80,90
2020/4/1,1,60,80
2020/4/1,0,-60,25
2020/4/1,1,-60,40
2020/4/1,1,-70,80
2020/4/1,5,-70,80
2020/4/1,0,-70,85
2020/4/1,9,-70,40
2020/4/1,4,70,90
2020/4/1,3,-75,60
2020/4/1,13,-70,60
2020/4/1,14,-80,60
2020/4/1,1,-50,30
2020/4/1,21,-60,80
2020/4/1,8,70,85
2020/4/1,1,5,70
2020/4/1,4,80,20
2020/4/1,2,-70,80
2020/4/1,10,-60,80
2020/4/1,9,-70,90
2020/4/1,13,60,80
2020/4/1,10,70,85
2020/4/1,8,-45,20
2020/4/1,16,60,80
2020/4/1,6,-45,10
2020/4/1,7,-60,20
2020/4/1,10,-50,70
2020/4/1,7,65,80
2020/4/1,5,-10,70
2020/4/1,5,65,85
2020/4/1,4,40,70
2020/4/1,3,70,80
2020/4/1,8,-60,20
2020/4/1,5,15,25
2020/4/1,0,10,60
2020/4/1,4,60,80
2020/4/1,0,-70,10
2020/4/1,4,80,60
2020/4/1,5,-70,80
2020/4/1,2,20,60
2020/4/1,8,80,90
2020/4/1,13,40,70
2020/4/1,8,70,75
2020/4/1,1,20,80
2020/4/1,0,-20,10
2020/4/1,5,-40,75
2020/4/1,5,70,80
2020/4/1,1,-25,70
2020/4/1,1,60,20
2020/4/1,10,-70,60
2020/4/1,1,50,10
2020/4/1,0,-30,50
2020/4/1,3,-80,20
2020/4/1,17,-70,60
2020/4/1,7,-85,30
2020/4/1,9,-35,20
2020/4/1,6,0,40
2020/4/1,11,-70,75
2020/4/1,6,60,80
2020/4/1,2,-70,25
2020/4/1,0,60,30
2020/4/1,6,-50,20
2020/4/1,16,-70,80
2020/4/1,1,-60,30
2020/4/1,13,-80,60
2020/4/1,7,-85,60
2020/4/1,5,70,80
2020/4/1,2,-20,60
2020/4/1,9,-70,60
2020/4/1,12,70,80
2020/4/1,11,-80,60
2020/4/1,9,-70,85
2020/4/1,5,60,80
2020/4/1,0,75,90
2020/4/1,8,-85,70
2020/4/1,31,70,80
2020/4/1,7,-70,80
2020/4/1,0,-20,30
2020/4/1,1,-20,60
2020/4/1,0,10,60
2020/4/1,1,-70,30
2020/4/1,1,-60,30
2020/4/1,1,-10,25
2020/4/1,3,-40,70
2020/4/1,7,-80,10
2020/4/1,8,75,80
2020/4/1,13,10,90
2020/4/1,1,30,70
2020/4/2,2,70,80
2020/4/2,3,-80,60
2020/4/2,2,20,70
2020/4/2,0,60,75
2020/4/2,3,70,90
2020/4/2,0,-70,40
2020/4/2,2,85,90
2020/4/2,0,-60,80
2020/4/2,2,-75,80
2020/4/2,1,10,40
2020/4/2,2,-80,70
2020/4/2,4,10,60
2020/4/2,3,-70,50
2020/4/2,3,60,85
2020/4/2,0,-10,60
2020/4/2,1,30,60
2020/4/2,5,40,60
2020/4/2,4,60,40
2020/4/2,2,40,70
2020/4/2,4,-45,60
2020/4/2,10,-40,60
2020/4/2,0,-70,40
2020/4/2,1,20,60
2020/4/2,0,-10,30
2020/4/2,8,-40,70
2020/4/2,7,-30,40
2020/4/2,14,-60,80
2020/4/2,1,-25,60
2020/4/2,2,20,70
2020/4/2,3,70,20
2020/4/2,5,80,70
2020/4/2,8,-20,75
2020/4/2,0,30,70
2020/4/2,9,60,80
2020/4/2,2,20,70
2020/4/2,0,20,70
2020/4/2,4,80,90
2020/4/2,1,-70,40
2020/4/2,0,-50,70
2020/4/2,8,65,85
2020/4/2,0,40,70
2020/4/2,1,-50,60
2020/4/2,7,-70,80
2020/4/2,5,-60,20
2020/4/2,12,-85,70
2020/4/2,1,-30,60
2020/4/2,0,-70,85
2020/4/2,0,-65,70
2020/4/2,1,70,80
2020/4/2,4,-60,40
2020/4/2,4,-60,20
2020/4/2,5,-80,60
2020/4/2,1,10,70
2020/4/2,5,70,85
2020/4/2,6,70,80
2020/4/2,10,20,60
2020/4/2,0,-70,55
2020/4/2,7,10,70
2020/4/2,9,-10,40
2020/4/2,1,-70,80
2020/4/2,3,-40,60
2020/4/2,1,-70,15
2020/4/2,6,65,80
2020/4/2,4,-60,40
2020/4/2,1,-75,80
2020/4/2,9,-90,60
2020/4/2,11,-60,40
2020/4/2,8,-70,90
2020/4/2,9,80,60
2020/4/2,0,-60,40
2020/4/2,3,10,60
2020/4/2,8,60,40
2020/4/2,5,-20,60
2020/4/2,8,-80,90
2020/4/2,8,-45,70
2020/4/2,1,-40,20
2020/4/2,1,40,60
2020/4/2,12,60,70
2020/4/2,1,-80,40
2020/4/2,1,10,30
2020/4/2,0,10,60
2020/4/2,14,-90,80
2020/4/2,0,5,10
2020/4/2,0,-70,10
2020/4/2,1,-50,70
2020/4/2,14,-80,60
2020/4/2,0,-50,30
2020/4/2,5,-60,70
2020/4/2,2,-70,80
2020/4/2,2,-40,70
2020/4/2,4,-40,60
2020/4/2,5,60,80
2020/4/2,2,25,70
2020/4/2,5,70,50
2020/4/2,5,70,80
2020/4/2,5,-80,60
2020/4/2,2,70,60
2020/4/2,2,25,60
2020/4/2,1,-20,60
2020/4/2,6,70,80
2020/4/2,2,30,80
2020/4/2,8,75,90
2020/4/2,2,90,80
2020/4/2,3,70,40
2020/4/2,3,50,30
2020/4/2,0,-70,50
2020/4/2,2,-70,80
2020/4/2,3,60,40
2020/4/2,3,-60,80
2020/4/2,3,-70,85
2020/4/2,2,60,45
2020/4/2,2,0,60
2020/4/2,6,-30,60
2020/4/2,11,-60,70
2020/4/2,1,-35,70
2020/4/2,0,40,60
2020/4/2,0,60,20
2020/4/2,0,70,80
2020/4/2,1,20,5
2020/4/2,1,-60,20
2020/4/3,1,-80,70
2020/4/3,0,-20,50
2020/4/3,15,0,25
2020/4/3,4,70,80
2020/4/3,6,80,60
2020/4/3,5,75,90
2020/4/3,15,-70,30
2020/4/3,1,-70,60
2020/4/3,16,5,75
2020/4/3,14,-80,90
2020/4/3,12,50,70
2020/4/3,10,-20,60
2020/4/3,13,-40,60
2020/4/3,3,-20,60
2020/4/3,5,-60,45
2020/4/3,7,35,70
2020/4/3,8,-80,60
2020/4/3,3,-75,85
2020/4/3,1,-75,40
2020/4/3,6,-70,30
2020/4/3,11,-60,50
2020/4/3,0,-60,15
2020/4/3,5,70,50
2020/4/3,8,-80,60
2020/4/3,10,-50,80
2020/4/3,0,70,40
2020/4/3,2,-80,90
2020/4/3,0,-70,60
2020/4/3,5,-10,70
2020/4/3,1,-20,70
2020/4/3,1,-70,40
2020/4/3,0,-50,70
2020/4/3,1,80,90
2020/4/3,2,-80,40
2020/4/3,0,70,90
2020/4/3,0,60,50
2020/4/3,1,-10,40
2020/4/3,1,-60,80
2020/4/3,1,70,80
2020/4/3,0,30,60
2020/4/3,1,-30,70
2020/4/3,2,-75,40
2020/4/3,26,-60,40
2020/4/3,4,-60,80
2020/4/3,0,60,30
2020/4/3,1,-10,60
2020/4/3,0,-40,60
2020/4/3,10,-75,90
2020/4/3,4,-50,10
2020/4/3,0,-60,75
2020/4/3,0,70,80
2020/4/3,0,-60,80
2020/4/3,0,-25,60
2020/4/3,0,-10,40
2020/4/3,12,80,90
2020/4/3,2,-30,50
2020/4/3,0,40,20
2020/4/3,1,10,70
2020/4/3,10,-60,70
2020/4/3,1,-70,80
2020/4/3,2,20,70
2020/4/3,0,-30,50
2020/4/3,4,70,85
2020/4/3,0,60,80
2020/4/3,1,-70,75
2020/4/3,1,20,70
2020/4/3,0,30,70
2020/4/3,0,25,75
2020/4/3,0,75,80
2020/4/3,0,-70,80
2020/4/3,3,50,70
2020/4/3,0,-15,70
2020/4/3,3,20,70
2020/4/3,1,10,70
2020/4/3,0,10,70
2020/4/3,3,-50,70
2020/4/3,2,-10,60
2020/4/3,3,-45,60
2020/4/3,2,-10,60
2020/4/3,9,-40,70
2020/4/3,7,-40,80
2020/4/3,1,50,70
2020/4/3,0,-20,70
2020/4/3,1,30,20
2020/4/3,4,-70,85
2020/4/3,0,-20,30
2020/4/3,4,50,30
2020/4/3,7,-80,60
2020/4/3,1,70,60
2020/4/3,22,-90,75
2020/4/3,3,60,30
2020/4/3,6,-50,80
2020/4/3,2,0,50
2020/4/3,4,-30,60
2020/4/3,0,-80,50
2020/4/3,0,-60,80
2020/4/3,3,-10,60
2020/4/3,9,-70,30
2020/4/3,0,20,60
2020/4/3,3,20,70
2020/4/3,6,-70,85
2020/4/3,2,-75,20
2020/4/3,1,-40,70
2020/4/3,2,50,60
2020/4/3,9,-70,60
2020/4/3,2,-85,15
2020/4/3,2,-80,95
2020/4/3,1,70,85
2020/4/3,1,-70,40
2020/4/3,0,20,60
2020/4/3,5,-70,20
2020/4/3,4,-80,90
2020/4/3,0,-50,70
2020/4/3,3,-70,60
2020/4/3,9,-60,45
2020/4/3,0,-20,70
2020/4/4,8,-10,80
2020/4/4,10,30,60
2020/4/4,9,-45,70
2020/4/4,3,-70,40
2020/4/4,3,-70,80
2020/4/4,0,-10,70
2020/4/4,4,-70,30
2020/4/4,14,-40,60
2020/4/4,6,-80,90
2020/4/4,3,50,70
2020/4/4,0,-70,60
2020/4/4,1,20,50
2020/4/4,1,-70,50
2020/4/4,0,30,20
2020/4/4,5,-70,50
2020/4/4,1,20,60
2020/4/4,4,-80,90
2020/4/4,0,-80,90
2020/4/4,0,-30,60
2020/4/4,0,-20,60
2020/4/4,4,50,20
2020/4/4,2,60,80
2020/4/4,2,-70,50
2020/4/4,6,25,75
2020/4/4,3,-60,30
2020/4/4,1,-70,80
2020/4/4,0,-60,30
2020/4/4,1,-70,60
2020/4/4,2,-60,70
2020/4/4,2,-80,70
2020/4/4,0,-75,85
2020/4/4,1,-30,50
2020/4/4,0,-70,85
2020/4/4,2,-70,80
2020/4/4,1,-60,50
2020/4/4,2,-20,70
2020/4/4,8,-60,30
2020/4/4,1,-50,70
2020/4/4,2,20,80
2020/4/4,1,-60,80
2020/4/4,6,-60,70
2020/4/4,2,60,70
2020/4/4,1,-40,65
2020/4/4,0,-70,40
2020/4/4,1,-80,70
2020/4/4,5,-70,90
2020/4/4,1,-70,30
2020/4/4,1,-60,40
2020/4/4,0,-40,60
2020/4/4,10,-70,20
2020/4/4,0,-60,10
2020/4/4,2,20,70
2020/4/4,2,-80,60
2020/4/4,0,-20,70
2020/4/4,1,-80,60
2020/4/4,7,-20,70
2020/4/4,0,-80,10
2020/4/4,11,30,60
2020/4/4,16,-75,20
2020/4/4,6,-70,30
2020/4/4,5,-70,80
2020/4/4,1,-65,75
2020/4/4,3,-70,80
2020/4/4,1,10,70
2020/4/4,28,10,60
2020/4/4,1,-60,80
2020/4/4,3,50,70
2020/4/4,1,20,60
2020/4/4,10,40,70
2020/4/4,17,-80,45
2020/4/4,10,-70,30
2020/4/4,11,70,80
2020/4/4,15,-60,20
2020/4/4,13,65,75
2020/4/5,1,-70,80
2020/4/5,1,20,60
2020/4/5,1,5,30
2020/4/5,2,60,90
2020/4/5,11,70,80
2020/4/5,11,30,80
2020/4/5,1,-75,20
2020/4/5,1,-70,80
2020/4/5,1,5,10
2020/4/5,11,-70,20
2020/4/5,11,-70,20
2020/4/5,7,-30,50
2020/4/5,3,80,50
2020/4/5,5,60,80
2020/4/5,15,-70,85
2020/4/5,1,70,85
2020/4/5,4,60,80
2020/4/5,8,-70,20
